"id","name","neighbourhood","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","availability_365","X","Y","CategX","CategY"
23802277,"UGO BASSI APARTMENTS - Appartamento ""I Portici""","Porto - Saragozza","Entire home/apt",74,1,3,"15/01/2019",0.09,292,44.49566,11.33852,"(44.496,44.498]","(44.496,44.498]"
23803504,"ANDREA LUXURY APARTMENTS Strada Maggiore Studio 1","Santo Stefano","Entire home/apt",74,1,6,"21/04/2018",0.15,60,44.49168,11.35392,"(44.492,44.494]","(44.492,44.494]"
23856810,"COSY-IN-BO","Porto - Saragozza","Entire home/apt",90,1,4,"28/03/2018",0.1,87,44.49686,11.33436,"(44.496,44.498]","(44.496,44.498]"
23892798,"GetTheKey Eco Tower","Navile","Entire home/apt",158,3,8,"06/01/2020",0.26,222,44.51075,11.32981,"(44.51,44.512]","(44.51,44.512]"
23916739,"Clelia F. Vespucci","Navile","Entire home/apt",46,2,21,"09/06/2019",0.53,0,44.51674,11.3257,"(44.516,44.518]","(44.516,44.518]"
23971261,"San Felice Appartamento in centro  con terrazza","Porto - Saragozza","Entire home/apt",53,2,109,"15/01/2020",2.78,100,44.49754,11.33233,"(44.496,44.498]","(44.496,44.498]"
23984516,"Double br Flamingos: Bologna City, Station & Fair","Navile","Private room",25,5,109,"06/08/2020",2.73,151,44.51534,11.35099,"(44.514,44.516]","(44.514,44.516]"
23988770,"Juliet apartment, big terrace near center Bologna","Porto - Saragozza","Entire home/apt",100,2,60,"28/12/2019",1.51,161,44.49423,11.3159,"(44.494,44.496]","(44.494,44.496]"
24032924,"Private Room","San Donato - San Vitale","Private room",22,1,4,"11/06/2021",1.62,333,44.4935,11.39731,"(44.492,44.494]","(44.492,44.494]"
24040152,"a 10 MINUTI dal CENTRO con PARCHEGGIO!","San Donato - San Vitale","Entire home/apt",146,1,19,"08/08/2020",0.48,148,44.5059,11.37413,"(44.506,44.508]","(44.506,44.508]"
24076530,"Appartamento Residence Castiglione WF AC","Santo Stefano","Entire home/apt",400,3,105,"26/10/2019",2.64,0,44.48661,11.34896,"(44.486,44.488]","(44.486,44.488]"
24077436,"Da Pietro - Delizioso loft Cirenaica","San Donato - San Vitale","Entire home/apt",54,2,36,"17/02/2020",0.92,0,44.49745,11.36261,"(44.496,44.498]","(44.496,44.498]"
24079507,"Bologna Centro Stylish Apartment","Porto - Saragozza","Entire home/apt",96,1,133,"23/02/2020",3.34,0,44.49276,11.34138,"(44.492,44.494]","(44.492,44.494]"
24140296,"RIFUGIO ADELAIDE BILOCALE  VICINO FIERA E CENTRO","San Donato - San Vitale","Entire home/apt",50,2,10,"04/04/2019",0.27,302,44.50272,11.36989,"(44.502,44.504]","(44.502,44.504]"
24174501,"Luminoso bilocale 55mq Bologna, 82209 - 09e3645f","Santo Stefano","Entire home/apt",26,1,2,"05/03/2019",0.06,0,44.48465,11.33937,"(44.484,44.486]","(44.484,44.486]"
24188353,"Into The Green (easy access to Fair/FICO)","San Donato - San Vitale","Entire home/apt",35,2,16,"28/05/2019",0.41,70,44.50431,11.37525,"(44.504,44.506]","(44.504,44.506]"
24216345,"Stanza per due persone Bologna","Porto - Saragozza","Private room",40,1,5,"18/11/2018",0.13,86,44.48835,11.32156,"(44.488,44.49]","(44.488,44.49]"
24245107,"Ginkgo's - peacefull apartment in city center","Santo Stefano","Entire home/apt",78,2,84,"01/01/2020",2.19,124,44.49743,11.34799,"(44.496,44.498]","(44.496,44.498]"
24255559,"Renovated, Scandinavian-Mediterranean apt","Porto - Saragozza","Entire home/apt",57,2,19,"26/05/2019",0.49,88,44.4912,11.3154,"(44.49,44.492]","(44.49,44.492]"
24264292,"Bright room close to the Bologna's Fair","Navile","Private room",29,4,21,"27/04/2019",0.64,324,44.51111,11.34344,"(44.51,44.512]","(44.51,44.512]"
24373487,"ATTICO IN CENTRO A BOLOGNA","Porto - Saragozza","Entire home/apt",220,4,2,"28/09/2018",0.06,250,44.50069,11.33377,"(44.5,44.502]","(44.5,44.502]"
24401357,"B&Bo. Old Town. Private bathroom, private entrance","Santo Stefano","Private room",36,2,126,"10/10/2019",3.2,41,44.49871,11.34409,"(44.498,44.5]","(44.498,44.5]"
24563150,"Tuate Rooftop","Porto - Saragozza","Entire home/apt",150,1,0,"",NA,99,44.49822,11.34082,"(44.498,44.5]","(44.498,44.5]"
24585010,"Bilocale arredato con gusto con tutte le comodità .
Netflix ed internet inclusi 
Vicinanza a piedi al parco con laghetto  e 10 minuti dalla stazione. Ottima gelateria sotto casa da provare","Navile","Private room",25,2,10,"26/09/2019",0.29,0,44.54741,11.35583,"(44.546,44.548]","(44.546,44.548]"
24613623,"Ampia stanza singola a pochi passi dal centro!!!","Porto - Saragozza","Private room",35,1,80,"20/08/2019",2.05,331,44.50095,11.326,"(44.5,44.502]","(44.5,44.502]"
24664056,"Chez ""DORIANA""","Porto - Saragozza","Entire home/apt",50,2,4,"06/03/2019",0.11,192,44.4903,11.31567,"(44.49,44.492]","(44.49,44.492]"
24668087,"Casa San Martino","Santo Stefano","Entire home/apt",95,2,52,"23/01/2020",1.42,0,44.49578,11.3458,"(44.496,44.498]","(44.496,44.498]"
24776803,"Monolocale ai giardini","Navile","Entire home/apt",40,1,4,"13/01/2019",0.11,68,44.5393,11.35281,"(44.538,44.54]","(44.538,44.54]"
24797728,"Camera Rossa - La Casa nel Verde 2","Navile","Private room",37,1,0,"",NA,131,44.54176,11.35514,"(44.542,44.544]","(44.542,44.544]"
24843263,"A quattro passi dalla stazione","Santo Stefano","Private room",50,1,0,"",NA,179,44.50348,11.34839,"(44.502,44.504]","(44.502,44.504]"
24871341,"BBB","Porto - Saragozza","Entire home/apt",75,1,17,"03/04/2019",0.5,128,44.49381,11.33841,"(44.494,44.496]","(44.494,44.496]"
24888261,"Stanza luminosa","Borgo Panigale - Reno","Private room",30,2,59,"17/10/2019",1.54,253,44.49295,11.29132,"(44.492,44.494]","(44.492,44.494]"
24910837,"The stone of Bologna","Navile","Entire home/apt",80,2,2,"04/04/2019",0.06,362,44.52028,11.35139,"(44.52,44.522]","(44.52,44.522]"
24943072,"appartamento sulla piazza","Santo Stefano","Entire home/apt",60,1,52,"05/08/2018",1.36,9,44.50075,11.34484,"(44.5,44.502]","(44.5,44.502]"
24953049,"Camera privata N 1 - FATU HIVA","Savena","Private room",50,1,10,"04/02/2020",0.35,179,44.46144,11.36749,"(44.46,44.462]","(44.46,44.462]"
24986575,"Camera Azzurra - La Casa nel Verde 2","Navile","Private room",37,1,4,"28/07/2019",0.11,138,44.54067,11.35558,"(44.54,44.542]","(44.54,44.542]"
25003596,"The house of the medlar","San Donato - San Vitale","Entire home/apt",67,2,100,"21/10/2019",2.69,0,44.49458,11.36372,"(44.494,44.496]","(44.494,44.496]"
25079048,"Spacious room with private bathroom","Porto - Saragozza","Private room",30,1,24,"06/07/2019",0.83,252,44.50301,11.33032,"(44.502,44.504]","(44.502,44.504]"
25158920,"Comfort House Saliceto","Navile","Entire home/apt",391,3,3,"05/04/2019",0.09,269,44.51208,11.34849,"(44.512,44.514]","(44.512,44.514]"
25177272,"duplex ideal for groups","Navile","Entire home/apt",81,1,7,"18/12/2019",0.3,156,44.51704,11.34598,"(44.516,44.518]","(44.516,44.518]"
25208960,"La Salvia","Porto - Saragozza","Entire home/apt",69,2,8,"27/11/2019",0.37,0,44.48883,11.33772,"(44.488,44.49]","(44.488,44.49]"
25328886,"Mitelli Fair Home","Navile","Private room",35,2,3,"04/07/2018",0.09,363,44.5138,11.34808,"(44.514,44.516]","(44.514,44.516]"
25335458,"Al Terrazzino Apartments","Borgo Panigale - Reno","Entire home/apt",140,7,0,"",NA,88,44.50685,11.30461,"(44.506,44.508]","(44.506,44.508]"
25435384,"Attico S.Felice-Maggiore. Bus diretto per FIERA","Porto - Saragozza","Entire home/apt",30,3,14,"15/08/2018",0.37,0,44.50056,11.32092,"(44.5,44.502]","(44.5,44.502]"
25441068,"Galleria Due Agosto Apartments - BLUE","Porto - Saragozza","Entire home/apt",96,2,3,"01/10/2019",0.11,65,44.50385,11.34508,"(44.504,44.506]","(44.504,44.506]"
25494943,"Home 32 Apartaments - BOLOGNA CENTRAL POSITION","Porto - Saragozza","Entire home/apt",59,1,45,"25/06/2019",1.27,229,44.49803,11.33631,"(44.498,44.5]","(44.498,44.5]"
25620218,"Casa azzurra (con box auto, NO ZTL)","Porto - Saragozza","Entire home/apt",63,1,129,"24/11/2019",3.51,0,44.50138,11.33614,"(44.5,44.502]","(44.5,44.502]"
25620763,"Casa Marsili","Santo Stefano","Entire home/apt",65,1,2,"25/10/2020",0.08,150,44.49423,11.35179,"(44.494,44.496]","(44.494,44.496]"
25757683,"Palazzo Certani, brand new apartment","Santo Stefano","Entire home/apt",101,3,63,"09/08/2019",1.73,76,44.49004,11.34776,"(44.49,44.492]","(44.49,44.492]"
25803798,"LU House -Luminoso bilocale con parcheggio privato","Borgo Panigale - Reno","Entire home/apt",49,1,51,"19/07/2019",1.38,0,44.51075,11.29672,"(44.51,44.512]","(44.51,44.512]"
25898869,"Happy House BAX (tra il Verde e il Relax)","Navile","Private room",90,1,7,"27/09/2018",0.19,0,44.5474,11.36228,"(44.546,44.548]","(44.546,44.548]"
25940188,"BORGO SARTONI case vacanza, appartamento al colle.","Navile","Entire home/apt",84,1,54,"28/05/2021",1.57,118,44.54849,11.35422,"(44.548,44.55]","(44.548,44.55]"
25967927,"Gorgeous apartment on 3 levels with terrace 2616","Santo Stefano","Entire home/apt",37,1,0,"",NA,1,44.49816,11.3479,"(44.498,44.5]","(44.498,44.5]"
26024898,"Tres Jolie Santo Stefano","Santo Stefano","Entire home/apt",71,1,1,"01/12/2018",0.03,46,44.48819,11.35211,"(44.488,44.49]","(44.488,44.49]"
26122568,"Stanza singola per sole Donne in appartamento","Santo Stefano","Private room",22,60,0,"",NA,362,44.48182,11.37235,"(44.482,44.484]","(44.482,44.484]"
26164531,"Cute double near the Gardens in the city center","Santo Stefano","Private room",30,1,230,"24/06/2020",6.27,0,44.4867,11.35008,"(44.486,44.488]","(44.486,44.488]"
26207935,"Luxury apartment in the heart of the old town","Porto - Saragozza","Entire home/apt",120,3,3,"27/05/2019",0.09,192,44.49899,11.34179,"(44.498,44.5]","(44.498,44.5]"
26351834,"Casa San Vitale","Santo Stefano","Entire home/apt",101,2,57,"26/10/2019",1.56,0,44.49519,11.35673,"(44.494,44.496]","(44.494,44.496]"
26392756,"Bologna 2 Torri Tactical Studio","Santo Stefano","Entire home/apt",36,4,121,"20/01/2020",3.35,11,44.49239,11.35145,"(44.492,44.494]","(44.492,44.494]"
